KO,s211004_MEGANKENNEDYHF10_SORTED,s211004_MEGANKENNEDYHF11_SORTED,s211004_MEGANKENNEDYHF12_SORTED,s211004_MEGANKENNEDYHF13_SORTED,s211004_MEGANKENNEDYHF14_SORTED,s211004_MEGANKENNEDYHF15_SORTED,s211004_MEGANKENNEDYHF16_SORTED,s211004_MEGANKENNEDYHF17_SORTED,s211004_MEGANKENNEDYHF189_SORTED,s211004_MEGANKENNEDYHF18_SORTED,s211004_MEGANKENNEDYHF19_SORTED,s211004_MEGANKENNEDYHF1_SORTED,s211004_MEGANKENNEDYHF20_SORTED,s211004_MEGANKENNEDYHF21_SORTED,s211004_MEGANKENNEDYHF22_SORTED,s211004_MEGANKENNEDYHF23_SORTED,s211004_MEGANKENNEDYHF24_SORTED,s211004_MEGANKENNEDYHF2_SORTED,s211004_MEGANKENNEDYHF3_SORTED,s211004_MEGANKENNEDYHF4_SORTED,s211004_MEGANKENNEDYHF5_SORTED,s211004_MEGANKENNEDYHF6_SORTED,s211004_MEGANKENNEDYHF7_SORTED,s211004_MEGANKENNEDYHF8_SORTED,s230228_MEGAN_HF1125_SORTED,s230228_MEGAN_HF1129_SORTED,s230228_MEGAN_HF1210_SORTED,s230228_MEGAN_HF1213_SORTED,s230228_MEGAN_HF1258_SORTED,s230228_MEGAN_HF1379_SORTED,s230228_MEGAN_HF1382_SORTED,s230228_MEGAN_HF151_SORTED,s230228_MEGAN_HF181_SORTED,s230228_MEGAN_HF187_SORTED,s230228_MEGAN_HF217_SORTED,s230228_MEGAN_HF223_SORTED,s230228_MEGAN_HF3022_SORTED,s230228_MEGAN_HF3060_SORTED,s230228_MEGAN_HF453_SORTED,s230228_MEGAN_HF459_SORTED,s230228_MEGAN_HF497_SORTED,s230228_MEGAN_HF499_SORTED,s230228_MEGAN_HF515_SORTED,s230228_MEGAN_HF561_SORTED,s230228_MEGAN_HF563_SORTED,s230228_MEGAN_HF596_SORTED,s230228_MEGAN_HF597_SORTED,s230228_MEGAN_HF73_SORTED,s230228_MEGAN_HF79_SORTED,s230228_MEGAN_HF97_SORTED
K02113,17.78670695,443.0228927,415.4703616,427.9901262,385.2491237,374.9439108,463.6332688,419.4042761,735.0280893,720.8612115,340.3564797,413.3864704,179.1138037,279.768104,272.7528735,265.8404459,358.897044,433.1427215,401.0731974,508.7687859,391.9328451,409.1003944,472.6002895,447.0128042,272.9079227,227.4951065,0,234.6753916,541.839779,481.558601,514.9678644,319.6849988,294.6876308,325.8674856,194.2285733,352.3725005,331.4482142,420.7480289,241.5849306,394.8434434,366.4065484,143.7698692,448.5524738,343.014033,366.9722,524.0347645,353.0535853,15.88984438,389.5890152,202.4801794
K02114,5.544548944,169.7959066,146.3326971,208.2754127,166.1980928,162.8330101,155.8855796,173.8825929,666.4856508,343.0954122,229.8903449,257.0843644,126.2850988,211.004926,227.4716574,197.8161478,303.9163821,143.5327407,202.2316959,194.6607363,260.8120191,180.4758014,129.0705328,160.8995874,146.5068702,206.5897293,0,255.3896714,550.7971561,200.6437879,475.0467051,351.6390216,194.1923457,357.3908817,184.517071,325.8552037,207.9292922,394.8889366,182.9424543,210.0377713,391.7347418,114.9739989,472.8071956,354.054299,201.724361,505.8279117,128.1544724,17.09723748,428.3802817,176.6147829
K02115,18.43693052,458.9583246,426.5475078,429.8530501,394.3077126,389.0024884,490.1241224,412.8403906,711.6006568,711.0455508,331.968632,450.7275445,170.4975704,281.4198179,293.7731501,281.2077808,383.5580615,413.6328972,405.5191585,527.8208894,405.4068713,442.0956659,457.5393724,423.738302,264.9327708,246.6834321,0,248.6735632,557.798379,474.2493376,511.4294767,388.0422101,332.4014356,345.2761248,222.8061187,376.5778855,340.2853129,385.6607614,268.2499118,385.7793852,400.5229124,152.4856322,426.358582,415.8105164,360.5602313,545.1646341,366.3032495,12.02907258,432.7816092,176.0682481
K02116,2.839131601,100.5035163,99.92353492,135.3908169,120.3086881,111.5936513,95.91861045,104.7025928,0,192.8233304,78.54758189,136.4301451,41.55114801,79.6849964,95.83753341,89.29196449,105.6656,91.80098847,94.00062994,92.16577435,152.1913332,85.33869605,97.75095625,121.06058,73.19478778,121.505807,0,1.448441247,0,23.08705763,0,0,96.9130343,0,61.15272918,28.24242486,81.46885692,1.176706827,138.0581722,67.24115945,0,1.70781893,0,9.469945355,153.2540603,10.23021583,61.69969845,0,0,0
K02117,2.024898322,28.81480372,27.67094442,55.26309775,32.41750645,71.49972477,56.31299445,45.41777614,429.0085169,155.0517634,72.80519722,81.62098366,30.39843467,130.2885777,160.4467904,146.3120407,69.31927497,49.07837117,75.90518162,40.13073261,85.49077075,50.1938214,45.66835685,39.82221815,80.30608747,56.99668494,0,0,0,38.91820285,276.4646465,7.516835017,69.74170722,260.3911609,101.0061535,106.515418,62.46109423,52.93875567,37.19129659,15.98391584,0,0,0,0,25.15379488,268.7716049,24.89655995,0.169472503,0,96.38100097
K02118,1.062997154,33.88508709,30.95353615,65.78531567,37.61101283,82.55696444,58.78047725,53.16539118,450.4188753,163.8940278,79.05879628,96.80632231,32.19196168,129.3493927,161.5548654,136.1720964,65.63644722,52.72264255,97.24588536,39.04918864,107.827371,50.77368282,52.09200498,43.7986962,92.9786272,63.3689973,0,0,0,44.41753448,277.3863471,5.562323005,86.3649686,253.3432091,113.6298622,110.6475893,55.48659388,48.6045327,44.56485464,20.29116714,0,0,0,0,21.58211997,277.3921569,28.99457558,0,0,99.26098005
K02119,1.083839289,31.16406194,29.91427599,55.43786403,34.56604511,64.66405976,53.76503448,46.20129509,471.7451525,138.8705588,77.91363772,92.35762606,34.76473095,137.8372851,169.7205849,140.9984593,69.45327899,50.56298422,96.46762183,37.10733878,92.79861997,54.94513767,45.83039668,41.06285402,81.63173688,60.84481283,0,0,0,32.98462681,273.6387226,7.938123752,73.80069129,258.3582962,96.23882085,105.5131136,65.42052433,72.12197509,42.4210902,12.31763066,0,0,0,0,20.13007483,284.496008,23.72667267,0,0,99.59388562
K02120,1.855320886,32.50019895,32.8274604,73.46671232,38.45843118,80.85227582,68.57304162,52.43440141,454.8292945,175.1106595,80.64828975,110.0914451,34.16904165,146.9027557,165.3695991,146.9819552,73.05114211,64.27481275,100.2886899,37.94110582,113.4841327,66.2984896,47.40147833,43.32702032,95.18448819,61.37789368,0,0,0,35.01442672,266.2468553,6.798742138,90.0518759,258.7361535,109.1451323,97.44296773,63.87440069,40.82879383,51.03262903,20.29054428,0,0,0,0,24.36118402,251.3773585,28.17040089,0.215780998,0,93.22399409
K02121,2.334908364,60.17601912,38.69111707,52.03601491,38.1350691,68.48190177,67.778619,37.67564563,1.502538071,122.7474271,103.7466732,88.76009682,38.0858663,138.0391283,172.4998549,124.2446031,123.119985,50.63209173,83.43205685,42.28336169,66.94282249,62.72520492,32.14038712,55.81589587,54.16758092,41.09780896,0,0,0,22.73417224,0,0,34.4674977,0,97.89236513,49.03920813,24.11383092,17.80965322,36.46905552,20.85076885,0,0,0,0,12.35062915,0,24.2459441,0,0,0
K02122,3.106881537,44.91666054,24.92776219,60.37822644,29.67164859,88.3936383,74.06453915,49.65613344,449.6051131,177.2955401,77.43914655,101.2718125,29.1220418,110.7654247,152.4839999,148.1128781,60.91148997,62.53101999,90.90587319,42.8647406,104.3167411,62.58202575,43.06145709,41.26683586,84.56327341,50.28482209,0,0,0,35.09023598,273.5737179,4.442307692,63.69513962,246.1148046,106.4537607,92.23181595,62.59976872,39.12564713,37.65759682,17.48447461,0,0,0,0,29.8093407,264.5929487,29.93494158,0,0,87.13073871
K02123,4.472389695,80.64764528,69.22224056,85.32822774,69.90796803,134.3832674,119.464378,91.86145798,479.2615417,257.5323568,161.3823076,144.4732628,75.9007892,186.1937013,207.7606226,181.5205349,168.0802803,90.51660501,136.9048853,73.94218608,126.3058368,91.34134167,89.91006976,93.80252927,130.9169362,64.48945306,0,0,0,56.71364089,272.2520202,6.538888889,85.41362412,238.8388406,144.4719355,103.8916473,74.59218779,56.01863106,65.30632392,66.05244097,0,0,0,0,24.49468219,281.7328283,38.91465165,0.148367953,0,94.45911425
K02124,4.857460968,62.42291493,56.64225003,62.33397892,53.86494112,95.58836895,82.3759767,52.66343617,449.1047319,182.9452371,144.0482092,113.2283273,57.09151347,162.8010481,186.1663703,138.4383314,155.303806,74.49833365,93.02679038,65.94572489,87.67979706,68.33563006,52.73624987,62.25357295,90.14467107,48.24878779,0,0,0,22.41791584,267.4240506,5.70464135,55.41192654,247.9737698,114.2163685,76.83078433,21.53051025,35.62768357,41.12492617,54.53586666,0,0,0,0,21.1046078,292.9177215,22.63243817,0,0,92.55192292
K02128,0,0,0.33744856,0.469135802,0,0.172839506,0.687242798,1.353909465,0,5.325102881,0,1.609053498,0,0,0,0,0,1.444444444,0,0,0,0,2.888888889,1.074074074,0,0,0,0,0,0,0,0,0,0,1.176954733,0,0,0,0,0,0,0,0,0,0,0,0,11.21399177,0,0.547325103
K02132,0,0,1.480392157,0.579084967,0.72745098,1.177777778,0,0.390196078,0,4.560130719,0,0.887581699,0,0,0,0,0,0.386928105,0,0.38627451,0,0.205882353,0.595424837,0.860130719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7124183,0,0.823529412
K02160,1.895604126,37.70048929,33.06338028,81.24394535,57.27651472,49.66670651,71.4195078,63.88682923,617.1675922,198.0215585,71.65727147,82.97251093,47.78680078,97.2773675,112.3110411,126.1121278,100.3527893,44.25262969,63.93556855,56.30743669,87.39578258,45.32698515,72.27429216,58.66256629,64.15344395,82.97754213,0,246.5641026,526.8016852,45.53954718,509.8652209,327.0111132,73.59021916,317.8373846,75.18377872,134.8260525,124.9454037,59.21500293,64.49812314,141.3699281,356.0070738,207.6615422,475.8234803,410.7027987,81.09399566,532.6463448,77.93737638,19.25120609,443.75,195.4628817
K02164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677248677,0,0,0,0,0,0,0,0,0,0,0,0,4.712522046,0,0,0,0,0,0
K02167,0,0,0,0,0,0,0,0,13.97524752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.17326733,0,7.50330033,0,0,0,0,0,0,0,54.33333333,0.874587459,23.95966263,0,0,0,0,0,0
K02168,0,0,0,0,0,0,0,0,24.78222907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.45814073,0,6.51874679,0,0,0,0,0,0,0,50.39650745,0.232152029,16.86132512,0,0,0,0,0,0
K02169,7.416516394,175.3964616,148.5468631,138.372173,123.6645605,144.7095756,165.9823771,119.6048664,14.39707835,209.1930777,94.15961847,123.6822825,44.45935412,62.90538813,67.86424942,47.60184361,128.5783354,177.4538678,113.3589972,200.9954711,74.80032305,141.988245,198.416562,126.4286555,83.66133694,35.19529691,0,0,0,227.658106,0,90.12084993,0,7.369189907,0,0,102.8453874,0,30.21445704,106.8246772,0.090305445,43.82071713,1.26560425,14.79681275,55.36801668,0,112.0758435,0,0,0
K02171,60.02573729,1362.636771,1224.616358,1955.686409,1228.363296,1964.272213,1423.212618,1050.758346,772.5640099,2905.30735,1247.043388,2814.423652,630.2015486,1633.113839,1828.388649,1491.001467,1140.445048,1432.235504,2345.22204,1278.941585,2065.625195,1297.74363,1068.176444,1023.610608,1377.734229,864.2813672,0,215.2214912,1135.937349,719.1586145,489.876999,233.2908312,1657.262648,405.1468139,1540.688802,545.5638877,1441.854119,127.3928321,864.052899,936.2319928,344.4911222,1.089593707,946.4026398,343.8741984,927.1214753,552.117567,1006.676448,0.155913978,380.9385965,425.560924
K02172,34.4034445,875.8814659,788.4886515,1460.298531,760.0401039,1363.60333,960.9252659,690.8214756,36.92341865,2106.881389,929.2124349,2229.424217,447.0413537,1268.008837,1417.547058,1123.873649,764.9493883,939.3522921,1806.736504,839.4699818,1533.712442,840.3729091,642.31958,629.3963316,1030.412766,576.7565383,0,0,0,590.4150902,0,0,1349.219646,9.621913133,1350.897582,369.3551942,1150.916386,69.88400729,551.7761419,342.6665017,0,0.063895304,0,0,495.4647463,0.407467056,531.5375989,0,0,0
K02173,0,0.249322493,0.355909695,0.894308943,1.24435591,3.184449195,0.724689319,0.571049137,0,0.391766268,0.301460823,0.464807437,1.401364731,0.954847278,0.71314741,1.203187251,1.078353254,1.01897019,0.791495266,0.391766268,0.2124834,1.161413965,0,0,0,0,0,0,0,0,0,0,0.406504065,0,0,0,0,0,1.932270916,0.27100271,0,0,0,0,0,0,0,0,0,0
K02182,0.155172414,0,1.882957768,2.074561119,0.550998983,1.598783471,0.658008096,1.1443492,0,13.40771046,2.509253848,2.001948178,3.401638635,5.57470182,6.513409962,3.53499145,2.482477217,0.31136221,0.476989848,0.180076628,0.374829534,1.492001645,0.502413577,0.602636535,0.38242743,0.18957941,0,0,0,0,0,0,6.946998723,0,5.359514687,0,0,0,0.109195402,1.172630257,0,0,0,0,0,0,0.937679936,0,0,0
K02188,3.850423593,88.48254744,69.61126473,80.72759549,70.5635656,78.95766262,73.76521066,48.27358602,7.827405625,130.336657,115.4481781,98.2202713,53.72414901,105.1684645,123.2971646,107.5369847,102.4996075,77.94034362,75.81969409,83.29905614,84.49943486,83.19609448,83.97523164,65.19865479,83.23014555,35.74960261,0,0,0,14.4623049,0,0,64.13587074,3.358784893,44.3960303,21.73408721,89.6903251,11.58583027,37.50096241,36.62202891,0,0,0,0,46.20165625,0,49.03566662,0,0,0
K02189,3.084893869,85.46079885,73.29635673,73.67173546,70.316607,78.58642127,76.81315031,56.67000626,6.474250944,129.1200059,115.1402505,96.88959136,56.3385264,105.2760217,142.6502948,120.0452341,102.0419209,81.29145405,67.21862825,81.6559755,93.37357309,81.67089625,76.4157188,57.3947133,77.87812881,40.46950793,0,0,0,12.54339215,0.423167849,0,62.1710491,1.771929825,43.95296736,23.08141583,88.02884254,13.74509041,38.78281285,38.64229625,0,0,0,8.650118203,40.07117027,0,48.95097761,0,0,0
K02190,5.170556626,112.8811836,112.7822601,117.5961158,92.18435794,127.7585671,120.4715939,83.5178415,7.623615499,224.8337137,262.9191515,146.1766386,117.0653356,214.2051121,261.3295747,200.672477,201.5101428,116.1056917,124.3874254,107.6836736,134.8105692,112.3566254,110.7788961,86.08979006,103.8041054,75.79879018,0,0,0,37.72741768,0,0,86.90992073,3.112373737,74.47953893,44.5976018,99.63683435,13.94128627,92.81516449,48.70238917,0,0,0,0,44.68442249,0,49.98715815,0,0,0
K02191,0.189393939,5.927703882,7.972462562,10.11718789,5.516969085,8.167686596,10.35188908,7.080513147,1.283082077,36.76384627,12.17587096,19.24867103,6.087888923,16.37518622,19.67807109,15.70289786,13.05003355,3.835981724,8.36981824,5.08405913,13.03040586,13.6818232,2.682334238,1.034984157,17.85856402,4.917254364,0,0,0,1.311296271,0,0,25.29139939,0,17.11915658,22.05070555,10.59627544,4.856060606,2.699409746,1.096558712,0,0,0,0,2.170276021,0,0.635024887,0,0,0
K02192,0,1.527784876,2.003709053,1.8723929,2.369991625,10.42090088,1.646336722,1.280948114,18.28205128,7.978399021,23.26867708,31.02314724,3.167543523,30.9400039,21.42955584,25.07458484,19.051871,7.447993532,15.84362811,3.266278375,14.72639276,4.536458333,6.908058618,4.818181818,35.18926566,6.512370337,0,0,0,0.060606061,0,73.52820513,26.32292138,4.78974359,11.47430094,17.09221119,18.93939394,7.227844775,25.84544171,7.040147908,0,20.83076923,1.405128205,9.682051282,3.837770563,0,8.350257667,0,0,0
K02193,0,1.829243847,3.906632464,2.282103653,2.738525527,2.55389724,2.599218828,4.480400155,0,2.413824253,4.636844971,6.282320304,5.04280267,17.92977186,24.37216238,25.76156428,10.27384793,3.594742815,4.705772152,2.608396209,13.15856572,4.013921382,1.977514692,1.427501706,4.259270325,13.0494712,0,0,0,0,0.465732087,0,0,0,0,0,0,0,15.6866609,2.323626537,0,0,0,8.185358255,4.322931918,0,3.199864499,0,0,0
K02194,0,1.74780809,2.022317486,1.785179264,0.99718466,3.82274497,2.258231147,3.289425661,0,3.306200851,6.935862037,7.441336772,2.135567082,21.00198374,23.44801855,23.23391177,8.751554636,3.056519635,5.469063233,0.669493695,9.056372985,4.566789561,2.034463319,1.90879854,5.593785045,10.47766443,0,0,0,0,0.212121212,0,0,0,0,0,0,0,21.9180441,5.825420124,0,0,0,11.97424242,4.475492966,0,5.169149171,0,0,0
K02195,0,3.431541151,6.779010269,4.108896548,3.412334295,2.977852628,5.551146198,4.119493337,0,8.468530583,7.984362202,10.07769835,3.816194968,15.47040409,23.69734354,20.86661589,10.85381661,4.983285285,5.017825654,4.787522258,10.15049175,4.480156571,4.153362044,3.178704668,6.376335152,12.5320219,0,0,0,3.025,0.115485564,0,2.233333333,0,2.251037344,0,4.595833333,0,18.87026216,9.215083043,0,0,0,6.358267717,4.308962743,0,8.91356195,8.882434302,0,1.89626556
K02196,0,0,0.412698413,0,0,0.010582011,2.724867725,0,0,0.55026455,1.439153439,0,0.634920635,0,1.560846561,0.767195767,1.55026455,1.116402116,0,0.650793651,0,0,0,0.306878307,0.857142857,0,0,0,0,0,1.229885057,0,0,0,0,0,0,0,0,1.285714286,0,0,0,7.390804598,0,0,0,0,0,0
K02197,0,1.756449241,2.512514799,2.074064171,1.837451496,3.003713607,5.880759254,2.703549004,0,5.394009599,3.932076022,7.471620124,4.207428869,19.43471794,22.65658057,19.99123459,8.296449029,3.541011867,2.928352149,2.063207695,16.71852657,3.934070915,2.647141404,1.627184865,9.63964321,8.867015615,0,0,0,3.156950673,0.461988304,0,1.35426009,0,3.186846039,0,3.677130045,0,16.81562962,5.226039965,0,0.449925262,0,5.61208577,7.518444964,0,8.606871525,0.90284006,0,0
K02198,0.158119658,4.109361192,4.081138266,3.206051817,2.349293189,2.604643074,4.410113893,5.285199171,0,4.081224687,7.778705526,7.452632423,3.725635793,24.43241978,22.91394247,21.78779329,13.08025452,3.066866517,3.842179937,6.002219279,17.3221893,6.204632237,2.157911957,2.79213551,7.216713429,12.83690403,0,0,0,1.521573604,3.133475999,0,1.657360406,0,2.210659898,0,3.550761421,0,21.25904628,10.77624267,0,0,0,23.07340446,8.047995661,0,7.349645405,0,0,0
K02199,24.50295904,499.981046,361.2593896,333.3597998,322.6537754,377.8050346,393.4003622,276.6093769,24.34672701,592.4954299,542.3555601,374.0517609,253.2179407,419.1828023,384.1935048,303.3415968,648.5990349,425.0163064,304.5212663,413.6395142,240.2551468,365.2753496,468.5246984,329.5588598,279.2067284,148.9369808,0,0,0,254.94343,4.33612321,40.67137809,46.80517328,5.398984475,139.1353638,5.032343958,124.2127747,7.436026936,169.574674,323.9300477,0.195849546,199.6832373,9.52829326,38.79536744,154.4606731,0.536312849,315.7926952,26.66449679,0,7.932131079
K02200,0,3.361909175,1.519894964,1.330274946,0.955607044,0.59437751,1.414581403,1.392647513,0,1.34862527,0.627834415,0.758974359,0.228205128,0,1.571362373,0.722582638,0.653012048,0.417948718,0,2.112326228,2.184738956,0.590361446,2.845257955,1.587642879,0.066666667,0.774358974,0,0,0,0,0.511627907,0,0,0,0,0,0,0,0,5.890886623,0,0,0,6.063565891,0,0,0,0,0,0
K02203,0.877902156,29.57843771,22.03049768,62.64870833,20.79153887,57.54730123,36.7694265,26.91846429,23.68435387,91.40118696,21.19448021,98.69412744,15.02513338,60.39836199,70.6946311,43.67487815,27.90748104,31.56340865,70.03742837,30.96629285,68.21875822,34.32712471,24.5568521,21.97101988,58.24103168,12.24521503,0,0,0,7.770690163,0,61.63754045,61.31897005,7.717148899,63.42241572,27.28649328,45.19552044,0.494195688,15.42988772,17.41927254,0,49.05501618,0.300970874,11.27184466,34.32645773,0,24.92771155,0,0,0
K02204,0,0.575384615,0.662564103,1.09025641,0,0.527179487,0.355897436,1.023589744,23.2964135,0.717948718,0.14974359,0.910769231,0.338461538,0.152820513,0.607179487,0.128205128,1.188717949,0.762051282,0,1.536410256,0.327179487,0.612307692,0.151794872,0.303589744,0.278974359,0,0,0,0,0,0,86.65295359,0,8.894514768,0,0,0,0,0,2.125128205,0,55.61392405,0.635021097,11.98945148,0,0,0,0,0,0
K02217,14.20579834,298.2095585,282.3913601,265.3582816,245.8888257,305.8597007,382.9143551,293.6751817,0.38791423,515.4089463,328.8206077,293.8096418,164.0307289,225.9891265,250.2435095,212.1489804,285.1001299,328.7248337,272.9274295,336.1708761,223.5887442,307.701006,389.9394355,272.2054395,191.9357531,96.44580418,0,0,0,376.3241771,0,0,38.98403441,0,100.4963527,33.93914169,156.6645279,241.9816945,101.8708258,215.4380327,0.288499025,46.92665644,0.668639053,1.161849711,163.7184901,0,257.0378617,0,0,0
K02221,1.003039976,59.83530934,56.44408863,67.69223042,65.43883603,32.40254815,55.53940113,81.00904528,511.2072543,80.14964049,56.73638682,52.90091411,31.93363819,78.3366129,54.90177546,72.50629183,76.61137479,46.35649177,40.47622721,61.8305906,79.83523057,64.57124836,60.94950715,66.91045644,52.68530772,113.7536282,0,221.9927536,512.5404693,40.48436023,488.712195,303.3428844,149.5022229,239.2126196,42.89901368,60.97900166,97.12067042,35.6347489,91.09397221,158.5219303,453.2644928,124.659472,444.9392683,377.6189086,110.3651725,501.6808618,83.7848744,6.64649538,370.7101449,126.0316585
K02224,5.042299667,92.42808781,91.17872606,82.62610565,75.68994968,95.24261895,85.33970631,63.12293019,6.487973765,140.2645408,145.4339179,116.3174571,61.35112368,146.4745191,156.2771259,135.7784277,116.9110676,99.18173968,76.09092214,95.0118115,110.035711,106.5602586,86.97725663,63.37257321,105.5111264,51.04505402,0,0,0,14.29577196,0.20014245,0,63.69051685,4.594798084,48.61125257,40.33787839,95.75021721,11.29691289,68.36667023,59.78728952,0,0,0,0,74.0500501,0,95.44018144,0.217422606,0,0
K02225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841130604,0,0,0,0,0,0,0,0,0,0,0,0,10.92495127,0,0,0,0,0,0
K02226,0.95380774,43.19539667,46.8208564,31.43036505,32.20272461,52.41546318,67.3643841,50.72705051,0,87.85762457,54.35401783,42.45561441,38.41226295,48.64834744,63.77618749,40.01415637,45.20024073,48.44702452,46.54618517,73.32153949,35.84999771,65.59515425,89.05919739,56.05272529,45.72647741,6.442620535,0,0,0,18.85931291,0,0,4.173545484,0,4.800667916,3.062893082,2.904494382,3.980099502,12.53567059,50.69669964,0,0,0,0,27.65723731,0,52.93811954,0,0,0
K02227,6.328293992,128.1466219,114.0745324,113.2299932,104.8229958,123.0158184,129.1156103,84.79850791,5.610027637,175.8683661,138.5242888,134.7538832,64.52144995,136.9443837,149.2959458,118.5597564,114.2558875,140.6766948,113.3977303,163.4789705,110.453709,151.7706825,200.6025067,116.2097875,168.9399118,51.61842864,0,0,0,234.3603163,0.333726446,0,70.4023644,2.353567625,51.71078654,40.3101968,162.8362449,269.8842166,60.20028427,110.4807855,0,0,0,7.426501035,93.04667892,0,165.3212759,0,0,0
K02230,1.668166161,33.70329594,38.99764616,31.9450642,23.77293983,32.31162423,32.55940213,19.79017591,0,46.2309786,3.123497845,29.73913113,2.229403166,1.394639117,3.269351225,2.144554785,2.858724264,33.45984814,22.7448888,33.73780111,19.16703447,32.21694726,35.63851456,19.04363513,34.68319531,7.419415901,0,0,0,13.98263972,1.316621904,0,1.375616631,0,0.482969227,0,4.350142173,0,9.297486105,25.49600514,0,0,0,8.53506416,27.4597824,0,48.48241308,0,0,0
K02231,5.264635484,155.8794961,132.6736511,143.7468718,127.6515129,163.320948,159.4099938,115.1430233,10.03418135,267.5286959,208.6236423,178.6290112,93.39788215,168.0487919,227.4384499,197.571574,188.3128545,160.3053274,155.2067207,198.464245,173.9413502,185.6944258,164.1260556,130.9062991,183.9018175,76.47929267,0,0,0,205.9792307,0,0,136.487929,4.1518727,93.95032876,70.23479102,200.2429004,242.5575183,85.32322972,111.016142,0,0,0,0,87.91372736,0,132.7310532,0,0,0
K02232,5.914398779,146.7410108,114.1186462,115.7621818,103.8889361,123.8334717,129.7058472,87.4157734,5.317691906,200.5128449,141.2995668,123.6432397,62.36941609,121.5923058,126.9352503,115.6451017,110.052111,157.4986715,110.0679785,150.1317884,117.2785481,157.19985,174.8425636,107.7162797,177.0877525,55.9025929,0,0,0,212.6409633,1.118518519,0,65.49396884,2.867711053,42.4441482,37.47091718,148.4995048,241.4408346,60.54842597,124.5225428,0,0,0,8.322222222,116.8235482,0,214.4943651,0,0,0
